ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:31:16.326644,8604958720,8524677120,8604958720,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876345,105179185664,52607727104,18907,7825,3864461684,2203177566,0,1847820387,3.1
2024-11-20 18:31:17.333370,8606658560,8522977280,8606658560,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876345,105179185664,52607727104,18907,7825,3864519237,2203210548,0,1847948598,3.3
2024-11-20 18:31:18.339235,8609787904,8519847936,8609787904,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876348,105179185664,52607753728,18907,7825,3864559172,2203234387,0,1848053174,2.1
2024-11-20 18:31:19.350985,8613781504,8515854336,8613781504,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876353,105179185664,52607823360,18907,7826,3864590669,2203253121,0,1848134075,1.9
2024-11-20 18:31:20.358824,8601436160,8528199680,8601436160,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876354,105179185664,52607824896,18907,7826,3864628658,2203275627,0,1848226549,3.5
2024-11-20 18:31:21.369241,8598859776,8530776064,8598859776,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876362,105179185664,52607869952,18907,7826,3864658496,2203294102,0,1848307634,1.9
2024-11-20 18:31:22.375715,8602800128,8526835712,8602800128,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876363,105179185664,52607871488,18907,7826,3864726728,2203333273,0,1848448621,3.6
2024-11-20 18:31:23.382788,8601288704,8528347136,8601288704,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876401,105179185664,52608139776,18907,7826,3864786469,2203367381,0,1848611410,3.6
2024-11-20 18:31:24.389471,8612765696,8516870144,8612765696,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876407,105179185664,52608264704,18907,7827,3864827035,2203390877,0,1848704022,3.2
2024-11-20 18:31:25.395952,8610119680,8519516160,8610119680,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876408,105179185664,52608268800,18907,7827,3864865241,2203413765,0,1848806043,2.7
2024-11-20 18:31:26.404593,8613765120,8515870720,8613765120,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876409,105179185664,52608270848,18907,7827,3864901139,2203435424,0,1848891211,4.0
2024-11-20 18:31:27.411072,8612700160,8516935680,8612700160,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876410,105179185664,52608272896,18907,7827,3864926396,2203451292,0,1848964894,1.9
2024-11-20 18:31:28.416828,8614764544,8514871296,8614764544,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876460,105179185664,52608499712,18907,7827,3864948069,2203465154,0,1849017742,3.0
2024-11-20 18:31:29.423229,8616484864,8513150976,8616484864,67903488,7448289280,0.9,414834552832,63876038656,86.7,2159598,1876463,105179185664,52608565248,18907,7827,3864971165,2203479575,0,1849083299,2.1
