ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:25:59.147505,8704106496,8425529344,8704106496,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159492,1872546,105173476352,52548324864,18907,7811,3853998116,2196794869,0,1818621184,1.7
2024-11-20 18:26:00.154321,8700305408,8429330432,8700305408,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159492,1872566,105173476352,52548482560,18907,7811,3854029036,2196813944,0,1818718062,3.1
2024-11-20 18:26:01.161152,8699777024,8429858816,8699777024,67903488,7448289280,0.9,414833238016,63877353472,86.7,2159492,1872592,105173476352,52548700672,18907,7811,3854078580,2196841996,0,1818876897,2.4
2024-11-20 18:26:02.168039,8702918656,8426717184,8702918656,67903488,7448289280,0.9,414833238016,63877353472,86.7,2159492,1872616,105173476352,52548835840,18907,7811,3854114842,2196863174,0,1818984358,2.2
2024-11-20 18:26:03.173502,8699367424,8430268416,8699367424,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159492,1872637,105173476352,52548957696,18907,7811,3854143051,2196880622,0,1819067418,2.1
2024-11-20 18:26:04.179575,8700678144,8428957696,8700678144,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159492,1872672,105173476352,52549121536,18907,7811,3854174078,2196900112,0,1819180669,4.5
2024-11-20 18:26:05.186306,8699727872,8429907968,8699727872,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159492,1872677,105173476352,52549167104,18907,7811,3854203349,2196918444,0,1819293064,2.7
2024-11-20 18:26:06.192895,8701284352,8428351488,8701284352,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159497,1872710,105173591040,52549945344,18907,7812,3854232354,2196936618,0,1819376983,1.8
2024-11-20 18:26:07.198918,8700698624,8428937216,8700698624,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159499,1872721,105173656576,52550379520,18907,7812,3854283279,2196966729,0,1819508154,3.4
2024-11-20 18:26:08.207683,8706015232,8423620608,8706015232,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159499,1872740,105173656576,52550580224,18907,7812,3854338413,2196999145,0,1819631887,3.1
2024-11-20 18:26:09.216164,8695255040,8434380800,8695255040,67903488,7448289280,0.9,414833233920,63877357568,86.7,2159499,1872741,105173656576,52550584320,18907,7812,3854364064,2197015375,0,1819707453,2.1
