ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 16:09:24.378910,8444108800,8685527040,8444108800,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130504,1829174,104242899456,51675079168,18868,7760,3783724251,2157776045,0,1135771521,0.8
2024-11-20 16:09:25.384622,8445083648,8684552192,8445083648,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829177,104242915840,51675116032,18868,7760,3783737784,2157785062,0,1135823161,0.5
2024-11-20 16:09:26.389239,8441511936,8688123904,8441511936,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829226,104242915840,51677581824,18868,7760,3783771654,2157805215,0,1135952721,1.0
2024-11-20 16:09:27.394558,8439128064,8690507776,8439128064,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829231,104242915840,51679683072,18868,7760,3783787642,2157815891,0,1136015663,0.6
2024-11-20 16:09:28.399178,8443650048,8685985792,8443650048,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829234,104242915840,51681780224,18868,7760,3783801118,2157825307,0,1136057957,0.8
2024-11-20 16:09:29.405784,8444678144,8684957696,8444678144,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829235,104242915840,51681784320,18868,7760,3783861670,2157860480,0,1136189647,2.3
2024-11-20 16:09:30.410945,8459771904,8669863936,8459771904,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829241,104242915840,51684196864,18868,7760,3783871032,2157867293,0,1136225550,0.5
2024-11-20 16:09:31.415992,8507527168,8622108672,8507527168,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829244,104242915840,51686294016,18868,7760,3783882470,2157875143,0,1136283364,1.4
2024-11-20 16:09:32.420718,8509177856,8620457984,8509177856,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829250,104242915840,51688493568,18868,7760,3783891681,2157881659,0,1136324620,0.4
2024-11-20 16:09:33.426411,8519434240,8610201600,8519434240,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130505,1829252,104242915840,51688501760,18868,7760,3783903101,2157889419,0,1136369965,0.7
2024-11-20 16:09:34.431932,8505438208,8624197632,8505438208,34017280,7482175488,0.5,414516346880,64194244608,86.6,2130506,1829259,104242981376,51690754560,18868,7760,3783954797,2157919658,0,1136486396,3.7
