ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:14:54.791281,8207548416,8922087424,8207548416,65654783,7450537985,0.9,414831996928,63878594560,86.7,2159348,1865817,105169968640,52493043200,18905,7786,3833527235,2184159985,0,1762169705,1.0
2024-11-20 18:14:55.797893,8208596992,8921038848,8208596992,65654783,7450537985,0.9,414831996928,63878594560,86.7,2159348,1865820,105169968640,52493354496,18905,7786,3833549292,2184174510,0,1762234799,0.9
2024-11-20 18:14:56.803729,8210993152,8918642688,8210993152,65654783,7450537985,0.9,414831996928,63878594560,86.7,2159348,1865833,105169968640,52493435392,18905,7786,3833574866,2184191012,0,1762310800,0.6
2024-11-20 18:14:57.809589,8209162240,8920473600,8209162240,65654783,7450537985,0.9,414831996928,63878594560,86.7,2159348,1865834,105169968640,52493438464,18905,7786,3833597659,2184205846,0,1762370325,1.4
2024-11-20 18:14:58.816068,8209412096,8920223744,8209412096,65654783,7450537985,0.9,414831996928,63878594560,86.7,2159348,1865834,105169968640,52493438464,18905,7786,3833620650,2184220799,0,1762438630,0.5
2024-11-20 18:14:59.821697,8143642624,8985993216,8143642624,65654783,7450537985,0.9,414832033792,63878557696,86.7,2159348,1865837,105169968640,52493449728,18905,7786,3833658167,2184243411,0,1762535658,3.4
2024-11-20 18:15:00.828915,8126976000,9002659840,8126976000,65654783,7450537985,0.9,414832185344,63878406144,86.7,2159350,1865869,105170017792,52493957632,18905,7786,3833688163,2184262196,0,1762623820,1.8
2024-11-20 18:15:01.835781,8124510208,9005125632,8124510208,65654783,7450537985,0.9,414832185344,63878406144,86.7,2159352,1865890,105170050560,52494133248,18905,7786,3833711508,2184277389,0,1762687073,0.9
2024-11-20 18:15:02.841561,8125288448,9004347392,8125288448,65654783,7450537985,0.9,414832185344,63878406144,86.7,2159352,1865893,105170050560,52494144512,18905,7786,3833736997,2184293703,0,1762760245,1.9
2024-11-20 18:15:03.848420,8126042112,9003593728,8126042112,65654783,7450537985,0.9,414832185344,63878406144,86.7,2159352,1865893,105170050560,52494144512,18905,7786,3833759359,2184308436,0,1762821865,1.0
2024-11-20 18:15:04.855039,8126918656,9002717184,8126918656,65654783,7450537985,0.9,414832185344,63878406144,86.7,2159352,1865894,105170050560,52494147584,18905,7786,3833787122,2184326183,0,1762916013,1.7
2024-11-20 18:15:05.861965,8128409600,9001226240,8128409600,65654783,7450537985,0.9,414832185344,63878406144,86.7,2159352,1865895,105170050560,52494151168,18905,7786,3833813818,2184343069,0,1762999178,1.3
2024-11-20 18:15:06.870408,8141901824,8987734016,8141901824,65654783,7450537985,0.9,414832185344,63878406144,86.7,2159352,1865898,105170050560,52494160384,18905,7787,3833841867,2184360967,0,1763080240,2.1
2024-11-20 18:15:07.877236,8146407424,8983228416,8146407424,65654783,7450537985,0.9,414832185344,63878406144,86.7,2159352,1865898,105170050560,52494160384,18905,7787,3833867157,2184377199,0,1763146705,2.3
2024-11-20 18:15:08.884531,8145793024,8983842816,8145793024,65654783,7450537985,0.9,414832119808,63878471680,86.7,2159352,1865906,105170050560,52494209024,18905,7787,3833894146,2184394390,0,1763224264,1.3
2024-11-20 18:15:09.890756,8148275200,8981360640,8148275200,65654783,7450537985,0.9,414832119808,63878471680,86.7,2159352,1865907,105170050560,52494212608,18905,7787,3833918864,2184410426,0,1763289916,2.0
2024-11-20 18:15:10.896860,8147005440,8982630400,8147005440,65654783,7450537985,0.9,414832119808,63878471680,86.7,2159352,1865907,105170050560,52494212608,18905,7787,3833947075,2184428364,0,1763375800,2.6
2024-11-20 18:15:11.903402,8153501696,8976134144,8153501696,65654783,7450537985,0.9,414832119808,63878471680,86.7,2159352,1865920,105170050560,52494294016,18905,7787,3833972363,2184444664,0,1763443949,1.7
2024-11-20 18:15:12.909525,8148774912,8980860928,8148774912,65654783,7450537985,0.9,414832119808,63878471680,86.7,2159354,1866091,105170083328,52495218176,18905,7787,3834036896,2184482893,0,1763588990,3.6
2024-11-20 18:15:13.918550,8152723456,8976912384,8152723456,65654783,7450537985,0.9,414832119808,63878471680,86.7,2159354,1866092,105170083328,52495221760,18905,7787,3834103334,2184522295,0,1763733302,4.4
2024-11-20 18:15:14.926124,8144998400,8984637440,8144998400,65654783,7450537985,0.9,414832119808,63878471680,86.7,2159354,1866092,105170083328,52495221760,18905,7787,3834152835,2184551582,0,1763851578,2.7
2024-11-20 18:15:15.933376,8148111360,8981524480,8148111360,65654783,7450537985,0.9,414832119808,63878471680,86.7,2159357,1866125,105170148864,52495496192,18905,7787,3834205119,2184582558,0,1763990203,3.3
2024-11-20 18:15:16.939598,8118235136,9011400704,8118235136,65654783,7450537985,0.9,414832340992,63878250496,86.7,2159360,1866152,105170198016,52495767552,18905,7787,3834250799,2184609552,0,1764124811,3.6
2024-11-20 18:15:17.946768,8122527744,9007108096,8122527744,65654783,7450537985,0.9,414832340992,63878250496,86.7,2159361,1866179,105170214400,52496014336,18905,7787,3834304449,2184641355,0,1764240630,3.4
2024-11-20 18:15:18.954513,8118865920,9010769920,8118865920,65654783,7450537985,0.9,414832459776,63878131712,86.7,2159361,1866180,105170214400,52496018432,18905,7787,3834349714,2184668308,0,1764350264,3.5
2024-11-20 18:15:19.962425,8111796224,9017839616,8111796224,65654783,7450537985,0.9,414832459776,63878131712,86.7,2159362,1866189,105170230784,52496245760,18905,7787,3834422781,2184710930,0,1764520045,5.5
2024-11-20 18:15:20.969061,8104329216,9025306624,8104329216,65654783,7450537985,0.9,414832459776,63878131712,86.7,2159362,1866195,105170230784,52496274432,18905,7787,3834465814,2184736989,0,1764630015,3.1
2024-11-20 18:15:21.979791,8104947712,9024688128,8104947712,65654783,7450537985,0.9,414832459776,63878131712,86.7,2159362,1866197,105170230784,52496282112,18905,7787,3834491176,2184753200,0,1764700895,2.0
2024-11-20 18:15:22.987068,8108449792,9021186048,8108449792,65654783,7450537985,0.9,414832459776,63878131712,86.7,2159362,1866218,105170230784,52496482816,18905,7787,3834516277,2184769585,0,1764765674,2.0
2024-11-20 18:15:23.993152,8118611968,9011023872,8118611968,65654783,7450537985,0.9,414832459776,63878131712,86.7,2159363,1866256,105170247168,52496781824,18905,7787,3834545482,2184787835,0,1764846486,2.7
2024-11-20 18:15:25.000058,8122531840,9007104000,8122531840,65654783,7450537985,0.9,414832459776,63878131712,86.7,2159363,1866257,105170247168,52496782336,18905,7787,3834571253,2184804108,0,1764909460,2.2
2024-11-20 18:15:26.007003,8121933824,9007702016,8121933824,65654783,7450537985,0.9,414832459776,63878131712,86.7,2159363,1866258,105170247168,52496782848,18905,7787,3834598827,2184821509,0,1764993240,2.4
2024-11-20 18:15:27.013361,8136314880,8993320960,8136314880,65654783,7450537985,0.9,414832197632,63878393856,86.7,2159366,1866297,105170296320,52497335808,18905,7787,3834623615,2184837580,0,1765076986,2.9
2024-11-20 18:15:28.020010,8141905920,8987729920,8141905920,65654783,7450537985,0.9,414832197632,63878393856,86.7,2159366,1866299,105170296320,52497340416,18905,7787,3834650430,2184854296,0,1765153529,2.7
2024-11-20 18:15:29.027363,8281747456,8847888384,8281747456,67903488,7448289280,0.9,414832197632,63878393856,86.7,2159366,1866367,105170296320,52499885056,18905,7787,3834737994,2184901371,0,1765218568,4.7
2024-11-20 18:15:30.033420,8280154112,8849481728,8280154112,67903488,7448289280,0.9,414832197632,63878393856,86.7,2159366,1866367,105170296320,52499885056,18905,7787,3834765094,2184918356,0,1765294897,2.6
2024-11-20 18:15:31.039113,8284516352,8845119488,8284516352,67903488,7448289280,0.9,414832197632,63878393856,86.7,2159366,1866368,105170296320,52499885568,18905,7787,3834791557,2184935076,0,1765372067,3.3
2024-11-20 18:15:32.045938,8284815360,8844820480,8284815360,67903488,7448289280,0.9,414832263168,63878328320,86.7,2159367,1866374,105170312704,52499940352,18906,7787,3834816539,2184950561,0,1765444602,2.7
2024-11-20 18:15:33.052041,8284733440,8844902400,8284733440,67903488,7448289280,0.9,414832263168,63878328320,86.7,2159367,1866392,105170312704,52500129792,18906,7787,3834839452,2184965397,0,1765505065,2.2
2024-11-20 18:15:34.057492,8285093888,8844541952,8285093888,67903488,7448289280,0.9,414832263168,63878328320,86.7,2159367,1866393,105170312704,52500133888,18906,7787,3834864563,2184981388,0,1765578758,1.9
2024-11-20 18:15:35.063763,8284917760,8844718080,8284917760,67903488,7448289280,0.9,414832263168,63878328320,86.7,2159367,1866394,105170312704,52500134912,18906,7787,3834884524,2184994555,0,1765632671,2.2
2024-11-20 18:15:36.069954,8286674944,8842960896,8286674944,67903488,7448289280,0.9,414832263168,63878328320,86.7,2159367,1866395,105170312704,52500135936,18906,7787,3834908132,2185009838,0,1765708723,2.0
2024-11-20 18:15:37.076630,8286453760,8843182080,8286453760,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159367,1866400,105170312704,52500399104,18906,7787,3834929853,2185023840,0,1765763824,2.3
2024-11-20 18:15:38.082833,8285949952,8843685888,8285949952,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159367,1866403,105170312704,52500415488,18906,7787,3834953203,2185038811,0,1765849216,2.7
2024-11-20 18:15:39.091023,8287477760,8842158080,8287477760,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159367,1866405,105170312704,52500420096,18906,7787,3834977038,2185054103,0,1765913339,1.7
2024-11-20 18:15:40.097921,8286834688,8842801152,8286834688,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159367,1866406,105170312704,52500421120,18906,7787,3835001171,2185069578,0,1765984603,2.2
2024-11-20 18:15:41.104246,8288522240,8841113600,8288522240,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159367,1866407,105170312704,52500422144,18906,7787,3835022917,2185083796,0,1766050867,2.3
2024-11-20 18:15:42.110365,8279908352,8849727488,8279908352,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159367,1866410,105170312704,52500729344,18906,7787,3835050255,2185101023,0,1766129048,2.5
2024-11-20 18:15:43.117041,8283459584,8846176256,8283459584,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159367,1866425,105170312704,52500939776,18906,7787,3835072379,2185115301,0,1766186065,2.7
2024-11-20 18:15:44.123741,8274763776,8854872064,8274763776,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159380,1866428,105170646528,52500948992,18906,7787,3835095271,2185129895,0,1766264282,3.0
2024-11-20 18:15:45.129853,8274522112,8855113728,8274522112,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159380,1866465,105170646528,52501118464,18906,7787,3835119550,2185145671,0,1766327733,1.9
2024-11-20 18:15:46.137292,8253837312,8875798528,8253837312,67903488,7448289280,0.9,414832119808,63878471680,86.7,2159382,1866484,105170679296,52501278208,18906,7787,3835147558,2185163636,0,1766414048,1.7
2024-11-20 18:15:47.143307,8254197760,8875438080,8254197760,67903488,7448289280,0.9,414832054272,63878537216,86.7,2159382,1866513,105170679296,52501455872,18906,7787,3835174893,2185180912,0,1766487172,2.6
2024-11-20 18:15:48.149470,8252596224,8877039616,8252596224,67903488,7448289280,0.9,414832054272,63878537216,86.7,2159382,1866522,105170679296,52501568000,18906,7787,3835201046,2185197455,0,1766558494,2.3
2024-11-20 18:15:49.158298,8255881216,8873754624,8255881216,67903488,7448289280,0.9,414832054272,63878537216,86.7,2159382,1866524,105170679296,52501573632,18906,7787,3835225492,2185213062,0,1766642197,1.8
2024-11-20 18:15:50.164803,8265506816,8864129024,8265506816,67903488,7448289280,0.9,414832054272,63878537216,86.7,2159382,1866524,105170679296,52501573632,18906,7787,3835247271,2185227266,0,1766703950,1.4
2024-11-20 18:15:51.172924,8265404416,8864231424,8265404416,67903488,7448289280,0.9,414832054272,63878537216,86.7,2159382,1866526,105170679296,52501577728,18906,7787,3835275826,2185245566,0,1766789653,2.1
2024-11-20 18:15:52.179108,8265408512,8864227328,8265408512,67903488,7448289280,0.9,414832054272,63878537216,86.7,2159382,1866528,105170679296,52501584896,18906,7787,3835300610,2185261428,0,1766857246,2.4
2024-11-20 18:15:53.186808,8267923456,8861712384,8267923456,67903488,7448289280,0.9,414832054272,63878537216,86.7,2159382,1866531,105170679296,52501595136,18906,7787,3835327212,2185278391,0,1766933414,2.1
2024-11-20 18:15:54.193028,8272015360,8857620480,8272015360,67903488,7448289280,0.9,414832054272,63878537216,86.7,2159382,1866531,105170679296,52501595136,18906,7787,3835352237,2185294289,0,1767004945,1.9
