ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 16:10:24.761235,8661495808,8468140032,8661495808,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130807,1829931,104249910272,51698532864,18868,7760,3784953034,2158547649,0,1139885661,0.4
2024-11-20 16:10:25.765610,8659722240,8469913600,8659722240,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130807,1829958,104249910272,51698658816,18868,7760,3784967529,2158557189,0,1139940008,0.5
2024-11-20 16:10:26.771867,8648151040,8481484800,8648151040,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130807,1829958,104249910272,51698658816,18868,7760,3784986569,2158569710,0,1140014826,1.8
2024-11-20 16:10:27.777809,8657190912,8472444928,8657190912,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130807,1829960,104249910272,51698661888,18868,7760,3784998122,2158577644,0,1140061512,0.4
2024-11-20 16:10:28.784173,8658018304,8471617536,8658018304,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130807,1829964,104249910272,51698729984,18868,7760,3785007273,2158584293,0,1140096423,0.6
2024-11-20 16:10:29.790390,8658710528,8470925312,8658710528,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130807,1829965,104249910272,51698733056,18868,7760,3785018259,2158591997,0,1140143982,0.1
2024-11-20 16:10:30.796526,8658866176,8470769664,8658866176,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130807,1829965,104249910272,51698733056,18868,7760,3785027096,2158598429,0,1140195202,0.4
2024-11-20 16:10:31.803051,8662626304,8467009536,8662626304,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130808,1830001,104249926656,51698957312,18868,7760,3785040123,2158607191,0,1140259856,0.9
2024-11-20 16:10:32.809142,8661975040,8467660800,8661975040,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130808,1830004,104249926656,51698970112,18868,7760,3785048707,2158613464,0,1140294171,0.3
2024-11-20 16:10:33.815069,8662372352,8467263488,8662372352,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130808,1830007,104249926656,51698981376,18868,7760,3785060824,2158621588,0,1140346423,1.2
2024-11-20 16:10:34.821508,8663220224,8466415616,8663220224,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130808,1830007,104249926656,51698981376,18868,7760,3785069432,2158627972,0,1140382720,0.5
2024-11-20 16:10:35.827914,8662843392,8466792448,8662843392,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130808,1830008,104249926656,51698984448,18868,7760,3785081515,2158636130,0,1140432057,0.1
2024-11-20 16:10:36.834425,8663486464,8466149376,8663486464,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130808,1830009,104249926656,51698987520,18868,7760,3785090986,2158642897,0,1140475603,0.5
2024-11-20 16:10:37.840690,8663293952,8466341888,8663293952,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130808,1830012,104249926656,51698999296,18868,7760,3785101963,2158650432,0,1140520599,0.3
2024-11-20 16:10:38.846223,8665083904,8464551936,8665083904,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130808,1830015,104249926656,51699113984,18868,7760,3785110924,2158656840,0,1140555342,0.3
2024-11-20 16:10:39.853267,8648736768,8480899072,8648736768,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130809,1830027,104249943040,51699199488,18868,7760,3785121915,2158664304,0,1140602072,0.5
2024-11-20 16:10:40.859384,8649900032,8479735808,8649900032,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130809,1830028,104249943040,51699203072,18868,7760,3785131157,2158670875,0,1140644245,1.0
2024-11-20 16:10:41.866275,8649793536,8479842304,8649793536,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130810,1830046,104250074112,51699544576,18868,7760,3785142325,2158678584,0,1140710031,0.9
2024-11-20 16:10:42.872097,8651595776,8478040064,8651595776,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130810,1830046,104250074112,51699544576,18868,7760,3785151123,2158685020,0,1140744559,0.4
2024-11-20 16:10:43.878471,8659877888,8469757952,8659877888,34017280,7482175488,0.5,414514991104,64195600384,86.6,2130813,1830051,104250156032,51699564544,18868,7760,3785162339,2158692737,0,1140790027,0.9
2024-11-20 16:10:44.884516,8660627456,8469008384,8660627456,34017280,7482175488,0.5,414515007488,64195584000,86.6,2130813,1830052,104250156032,51699568128,18868,7760,3785171132,2158699116,0,1140825996,0.3
2024-11-20 16:10:45.889900,8661639168,8467996672,8661639168,34017280,7482175488,0.5,414515007488,64195584000,86.6,2130813,1830053,104250156032,51699572224,18868,7760,3785184592,2158708040,0,1140878536,1.0
2024-11-20 16:10:46.896646,8657260544,8472375296,8657260544,34017280,7482175488,0.5,414515007488,64195584000,86.6,2130813,1830057,104250156032,51699600896,18868,7760,3785204631,2158720839,0,1140956421,1.3
2024-11-20 16:10:47.903487,8661843968,8467791872,8661843968,34017280,7482175488,0.5,414515007488,64195584000,86.6,2130813,1830059,104250156032,51699605504,18868,7760,3785213369,2158727206,0,1140990199,0.1
2024-11-20 16:10:48.909819,8661733376,8467902464,8661733376,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130813,1830065,104250156032,51699716096,18868,7760,3785224423,2158734910,0,1141037297,0.3
2024-11-20 16:10:49.916375,8656928768,8472707072,8656928768,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130813,1830065,104250156032,51699716096,18868,7760,3785233226,2158741262,0,1141071759,0.6
2024-11-20 16:10:50.922424,8648622080,8481013760,8648622080,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130813,1830066,104250156032,51699720192,18868,7760,3785244177,2158748806,0,1141117563,0.3
2024-11-20 16:10:51.928324,8649560064,8480075776,8649560064,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130813,1830115,104250156032,51700079104,18868,7760,3785254588,2158756193,0,1141188706,0.9
2024-11-20 16:10:52.934858,8649945088,8479690752,8649945088,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130813,1830117,104250156032,51700087808,18868,7760,3785266193,2158763859,0,1141234978,0.3
2024-11-20 16:10:53.941525,8661766144,8467869696,8661766144,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130813,1830119,104250156032,51700100096,18868,7760,3785274656,2158770057,0,1141268327,0.4
2024-11-20 16:10:54.947942,8659992576,8469643264,8659992576,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130813,1830120,104250156032,51700104192,18868,7760,3785285900,2158777671,0,1141315616,0.7
2024-11-20 16:10:55.954272,8660525056,8469110784,8660525056,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130813,1830123,104250156032,51700149248,18868,7760,3785296421,2158785190,0,1141355577,0.8
2024-11-20 16:10:56.960282,8660516864,8469118976,8660516864,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830129,104250188800,51700223488,18868,7760,3785306970,2158792720,0,1141407370,0.4
2024-11-20 16:10:57.966527,8664985600,8464650240,8664985600,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830129,104250188800,51700223488,18868,7760,3785315558,2158798955,0,1141440824,0.4
2024-11-20 16:10:58.972591,8662315008,8467320832,8662315008,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830170,104250188800,51700604416,18868,7760,3785326781,2158806657,0,1141486638,0.6
2024-11-20 16:10:59.978965,8662642688,8466993152,8662642688,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830171,104250188800,51700604928,18868,7760,3785335829,2158813265,0,1141522292,0.4
2024-11-20 16:11:00.985690,8661164032,8468471808,8661164032,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830172,104250188800,51700605440,18868,7760,3785347202,2158821083,0,1141570029,0.4
2024-11-20 16:11:01.991797,8663633920,8466001920,8663633920,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830172,104250188800,51700605440,18868,7760,3785355858,2158827319,0,1141610831,0.6
2024-11-20 16:11:02.998228,8661463040,8468172800,8661463040,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830173,104250188800,51700605952,18868,7760,3785366775,2158834785,0,1141673291,0.5
2024-11-20 16:11:04.004127,8661864448,8467771392,8661864448,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830177,104250188800,51700688384,18868,7760,3785375799,2158841363,0,1141707177,0.9
2024-11-20 16:11:05.010335,8661782528,8467853312,8661782528,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830177,104250188800,51700688384,18868,7760,3785386778,2158848870,0,1141754865,0.8
2024-11-20 16:11:06.016931,8663490560,8466145280,8663490560,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830178,104250188800,51700689408,18868,7760,3785412346,2158864912,0,1141818113,1.6
2024-11-20 16:11:07.023221,8660910080,8468725760,8660910080,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830179,104250188800,51700690432,18868,7760,3785470222,2158899200,0,1141962589,2.8
2024-11-20 16:11:08.030068,8644124672,8485511168,8644124672,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130815,1830180,104250188800,51700691456,18868,7760,3785524195,2158930438,0,1142137683,4.8
2024-11-20 16:11:09.043235,8634818560,8494817280,8634818560,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830219,104250221568,51700957696,18868,7760,3785598135,2158971330,0,1142355174,3.6
2024-11-20 16:11:10.050356,8630710272,8498925568,8630710272,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830222,104250221568,51700963328,18868,7760,3785636163,2158993615,0,1142442494,3.2
2024-11-20 16:11:11.057376,8633753600,8495882240,8633753600,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830223,104250221568,51700964352,18868,7760,3785674635,2159016141,0,1142539875,1.9
2024-11-20 16:11:12.062376,8649019392,8480616448,8649019392,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830224,104250221568,51700965376,18868,7760,3785700825,2159031937,0,1142608732,1.0
2024-11-20 16:11:13.068507,8646844416,8482791424,8646844416,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830225,104250221568,51700969472,18868,7760,3785721322,2159044134,0,1142669884,1.0
2024-11-20 16:11:14.074807,8646995968,8482639872,8646995968,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830262,104250221568,51701243904,18868,7760,3785747651,2159059858,0,1142792358,2.1
2024-11-20 16:11:15.080492,8634560512,8495075328,8634560512,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830287,104250221568,51701355520,18868,7760,3785769244,2159073181,0,1142856649,1.2
2024-11-20 16:11:16.086596,8651022336,8478613504,8651022336,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830289,104250221568,51701359104,18868,7760,3785789344,2159086087,0,1142913966,1.8
2024-11-20 16:11:17.092922,8643997696,8485638144,8643997696,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830289,104250221568,51701359104,18868,7760,3785814670,2159101285,0,1142985997,1.6
2024-11-20 16:11:18.100279,8639397888,8490237952,8639397888,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830313,104250221568,51701573632,18868,7760,3785836848,2159114677,0,1143056497,2.4
2024-11-20 16:11:19.106772,8638038016,8491597824,8638038016,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830350,104250221568,51701837312,18868,7760,3785850271,2159123582,0,1143106589,0.5
2024-11-20 16:11:20.112922,8649527296,8480108544,8649527296,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830351,104250221568,51701838848,18868,7760,3785872314,2159137299,0,1143173164,1.3
2024-11-20 16:11:21.119431,8634638336,8494997504,8634638336,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830351,104250221568,51701838848,18868,7760,3785915947,2159162982,0,1143274698,2.8
2024-11-20 16:11:22.125419,8637456384,8492179456,8637456384,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830368,104250221568,51702005248,18868,7760,3785953752,2159185409,0,1143373550,1.8
2024-11-20 16:11:23.131929,8641183744,8488452096,8641183744,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830369,104250221568,51702007296,18868,7760,3786024348,2159225250,0,1143516894,3.2
2024-11-20 16:11:24.138031,8649715712,8479920128,8649715712,34017280,7482175488,0.5,414515138560,64195452928,86.6,2130817,1830371,104250221568,51702013440,18868,7760,3786036557,2159233349,0,1143564148,0.3
