ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:12:53.913631,7995809792,9133826048,7995809792,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159061,1864395,105163542528,52480952832,18905,7785,3827814361,2181128122,0,1670747458,3.3
2024-11-20 18:12:54.920397,7989391360,9140244480,7989391360,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159062,1864401,105163558912,52481018880,18905,7785,3827901516,2181173439,0,1671781761,2.7
2024-11-20 18:12:55.928518,7992815616,9136820224,7992815616,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159062,1864402,105163558912,52481022976,18905,7785,3828054613,2181231728,0,1673120784,5.0
2024-11-20 18:12:56.935191,7992258560,9137377280,7992258560,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159062,1864403,105163558912,52481027072,18905,7785,3828164026,2181287279,0,1674364789,2.7
2024-11-20 18:12:57.942896,8001806336,9127829504,8001806336,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159063,1864407,105163640832,52481211392,18905,7785,3828265934,2181326387,0,1675862680,4.0
2024-11-20 18:12:59.005738,7993561088,9136074752,7993561088,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159063,1864414,105163640832,52481535488,18905,7785,3828357416,2181371953,0,1677005594,4.5
2024-11-20 18:13:00.011893,7993155584,9136480256,7993155584,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159063,1864427,105163640832,52481641984,18905,7785,3828384130,2181389098,0,1677892352,2.1
2024-11-20 18:13:01.019270,7995232256,9134403584,7995232256,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159063,1864467,105163640832,52481913344,18905,7785,3828413224,2181406338,0,1678941810,2.1
2024-11-20 18:13:02.025211,8015994880,9113640960,8015994880,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159063,1864468,105163640832,52481917952,18905,7785,3828438223,2181421507,0,1679667481,2.2
2024-11-20 18:13:03.031336,8012308480,9117327360,8012308480,65654783,7450537985,0.9,414832779264,63877812224,86.7,2159063,1864470,105163640832,52481922560,18905,7785,3828464782,2181438222,0,1680351104,1.0
2024-11-20 18:13:04.036910,8013131776,9116504064,8013131776,65654783,7450537985,0.9,414832795648,63877795840,86.7,2159064,1864506,105163771904,52482405888,18905,7785,3828488209,2181452702,0,1680977036,2.0
2024-11-20 18:13:05.042558,8011227136,9118408704,8011227136,65654783,7450537985,0.9,414832795648,63877795840,86.7,2159064,1864511,105163771904,52482421760,18905,7785,3828515281,2181469326,0,1681597596,0.9
2024-11-20 18:13:06.049195,8015994880,9113640960,8015994880,65654783,7450537985,0.9,414832795648,63877795840,86.7,2159064,1864514,105163771904,52482434560,18905,7785,3828540594,2181484772,0,1682195303,0.8
2024-11-20 18:13:07.055182,8010801152,9118834688,8010801152,65654783,7450537985,0.9,414832795648,63877795840,86.7,2159065,1864518,105163788288,52482471936,18905,7785,3828566848,2181500878,0,1682852474,1.9
2024-11-20 18:13:08.063348,8014831616,9114804224,8014831616,65654783,7450537985,0.9,414832799744,63877791744,86.7,2159066,1864527,105163804672,52482533376,18905,7785,3828596006,2181518097,0,1683458621,1.8
2024-11-20 18:13:09.073465,8016171008,9113464832,8016171008,65654783,7450537985,0.9,414832799744,63877791744,86.7,2159066,1864557,105163804672,52482663936,18905,7785,3828621205,2181533877,0,1684087460,1.4
2024-11-20 18:13:10.084445,8009736192,9119899648,8009736192,65654783,7450537985,0.9,414832799744,63877791744,86.7,2159067,1864563,105163806720,52482721792,18905,7785,3828650398,2181551620,0,1684744250,1.7
