ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:08:52.276519,7866716160,9262919680,7866716160,51888128,7464304640,0.7,414832504832,63878086656,86.7,2158635,1861218,105155550720,52441290752,18905,7783,3818229997,2175882336,0,1520374833,0.6
2024-11-20 18:08:53.282585,7867854848,9261780992,7867854848,51888128,7464304640,0.7,414832504832,63878086656,86.7,2158635,1861218,105155550720,52441290752,18905,7783,3818259072,2175899083,0,1521035236,3.0
2024-11-20 18:08:54.289717,7860252672,9269383168,7860252672,51888128,7464304640,0.7,414832504832,63878086656,86.7,2158635,1861224,105155550720,52441338880,18905,7783,3818309863,2175924948,0,1522187825,2.1
2024-11-20 18:08:55.301393,7864668160,9264967680,7864668160,51888128,7464304640,0.7,414832504832,63878086656,86.7,2158635,1861249,105155550720,52441547776,18905,7783,3818342880,2175940537,0,1522725828,1.4
2024-11-20 18:08:56.307355,7864315904,9265319936,7864315904,51888128,7464304640,0.7,414832504832,63878086656,86.7,2158635,1861250,105155550720,52441550336,18905,7783,3818371238,2175956827,0,1523262591,2.9
2024-11-20 18:08:57.313358,7865352192,9264283648,7865352192,51888128,7464304640,0.7,414832504832,63878086656,86.7,2158635,1861250,105155550720,52441550336,18905,7783,3818395739,2175972416,0,1523819425,1.0
2024-11-20 18:08:58.319284,7862759424,9266876416,7862759424,51888128,7464304640,0.7,414832504832,63878086656,86.7,2158635,1861254,105155550720,52441864704,18905,7783,3818422356,2175989456,0,1524349114,0.8
2024-11-20 18:08:59.326231,7860277248,9269358592,7860277248,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158635,1861324,105155550720,52442400256,18905,7783,3818521704,2176037143,0,1525488848,3.4
2024-11-20 18:09:00.333795,7835734016,9293901824,7835734016,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158635,1861326,105155550720,52442407424,18905,7783,3818575806,2176065537,0,1526542269,2.9
2024-11-20 18:09:01.340247,7838502912,9291132928,7838502912,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861331,105155567104,52442452480,18905,7783,3818609058,2176084882,0,1527251973,2.2
2024-11-20 18:09:02.345984,7864532992,9265102848,7864532992,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861335,105155567104,52442463744,18905,7784,3818634933,2176101301,0,1527498180,0.8
2024-11-20 18:09:03.352662,7866417152,9263218688,7866417152,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861338,105155567104,52442503680,18905,7784,3818717824,2176142459,0,1528313573,2.3
2024-11-20 18:09:04.358954,7873658880,9255976960,7873658880,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861339,105155567104,52442506752,18905,7784,3818822798,2176181682,0,1529389030,4.3
2024-11-20 18:09:05.366321,7872880640,9256755200,7872880640,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861342,105155567104,52442617344,18905,7784,3818882393,2176214160,0,1530156407,1.8
2024-11-20 18:09:06.377202,7873617920,9256017920,7873617920,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861343,105155567104,52442620416,18905,7784,3818929657,2176238755,0,1531011636,1.9
2024-11-20 18:09:07.383217,7886262272,9243373568,7886262272,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861344,105155567104,52442624000,18905,7784,3818957657,2176255876,0,1531559838,0.3
2024-11-20 18:09:08.389163,7884791808,9244844032,7884791808,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861387,105155567104,52442817024,18905,7784,3819000924,2176279509,0,1532224680,1.2
2024-11-20 18:09:09.397491,7888019456,9241616384,7888019456,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861387,105155567104,52442817024,18905,7784,3819065401,2176312099,0,1533020747,2.0
2024-11-20 18:09:10.403705,7888150528,9241485312,7888150528,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861390,105155567104,52442882048,18905,7784,3819131084,2176347134,0,1534019562,2.6
2024-11-20 18:09:11.409945,7892316160,9237319680,7892316160,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861392,105155567104,52442889728,18905,7784,3819199517,2176383231,0,1534919388,1.8
2024-11-20 18:09:12.417059,7892934656,9236701184,7892934656,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158636,1861393,105155567104,52442893312,18905,7784,3819246893,2176408430,0,1535518301,1.4
2024-11-20 18:09:13.422814,7894368256,9235267584,7894368256,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158637,1861396,105155583488,52442930176,18905,7784,3819286150,2176431382,0,1536086979,1.0
2024-11-20 18:09:14.428983,7897190400,9232445440,7897190400,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158637,1861397,105155583488,52442933760,18905,7784,3819319742,2176451273,0,1536659145,1.0
2024-11-20 18:09:15.436749,7897030656,9232605184,7897030656,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158637,1861415,105155583488,52443043840,18905,7784,3819383812,2176484935,0,1537491019,1.8
2024-11-20 18:09:16.444293,7898345472,9231290368,7898345472,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158637,1861433,105155583488,52443174912,18905,7784,3819417888,2176504829,0,1538352042,1.5
2024-11-20 18:09:17.450504,7896657920,9232977920,7896657920,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158637,1861434,105155583488,52443179008,18905,7784,3819469396,2176531624,0,1539079542,2.1
2024-11-20 18:09:18.459439,7882235904,9247399936,7882235904,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158638,1861438,105155714560,52443461632,18905,7784,3819556743,2176575354,0,1540018267,3.8
2024-11-20 18:09:19.466605,7879589888,9250045952,7879589888,51888128,7464304640,0.7,414832508928,63878082560,86.7,2158638,1861439,105155714560,52443465728,18905,7784,3819608472,2176604504,0,1540733940,2.3
2024-11-20 18:09:20.472744,7882010624,9247625216,7882010624,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861449,105155714560,52443580416,18905,7784,3819633066,2176620170,0,1541198171,1.0
2024-11-20 18:09:21.478827,7880949760,9248686080,7880949760,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861450,105155714560,52443584512,18905,7784,3819660482,2176637522,0,1541681867,2.2
2024-11-20 18:09:22.485651,7889465344,9240170496,7889465344,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861451,105155714560,52443588608,18905,7784,3819683535,2176652498,0,1542096020,0.5
2024-11-20 18:09:23.491438,7889477632,9240158208,7889477632,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861452,105155714560,52443592704,18905,7784,3819728216,2176678413,0,1542807013,1.9
2024-11-20 18:09:24.498978,7891816448,9237819392,7891816448,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861452,105155714560,52443592704,18905,7784,3819769381,2176702338,0,1543402415,2.1
2024-11-20 18:09:25.504624,7890579456,9239056384,7890579456,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861477,105155714560,52443752448,18905,7784,3819797114,2176720070,0,1543882661,1.4
2024-11-20 18:09:26.512898,7897370624,9232265216,7897370624,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861488,105155714560,52443814400,18905,7784,3819844367,2176745654,0,1544663052,1.9
2024-11-20 18:09:27.523575,7898140672,9231495168,7898140672,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861489,105155714560,52443814912,18905,7784,3819873615,2176762299,0,1545173624,1.7
2024-11-20 18:09:28.529925,7897587712,9232048128,7897587712,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861489,105155714560,52443814912,18905,7784,3819926747,2176791365,0,1546019233,1.6
2024-11-20 18:09:29.537096,7887343616,9242292224,7887343616,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861490,105155714560,52443815424,18905,7784,3820040757,2176825735,0,1547004503,5.9
2024-11-20 18:09:30.544484,7882280960,9247354880,7882280960,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861508,105155714560,52443899392,18905,7784,3820126783,2176866257,0,1548087426,2.0
2024-11-20 18:09:31.550359,7891849216,9237786624,7891849216,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158638,1861510,105155714560,52443904000,18905,7784,3820177661,2176890374,0,1549018454,2.7
2024-11-20 18:09:32.556759,7882358784,9247277056,7882358784,51888128,7464304640,0.7,414832443392,63878148096,86.7,2158640,1861519,105155747328,52443990016,18905,7784,3820261619,2176929680,0,1550320783,7.7
