ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:02:45.138911,7279464448,9850171392,7279464448,51888128,7464304640,0.7,414826725376,63883866112,86.7,2153983,1853021,105026845184,52311086592,18902,7781,3796816390,2165062420,0,1219853059,5.3
2024-11-20 18:02:47.005729,7239041024,9890594816,7239041024,51888128,7464304640,0.7,414826741760,63883849728,86.7,2153984,1853026,105026861568,52313216512,18902,7781,3796896882,2165106623,0,1221043639,4.8
2024-11-20 18:02:48.012946,7239000064,9890635776,7239000064,51888128,7464304640,0.7,414826741760,63883849728,86.7,2153984,1853027,105026861568,52313282048,18902,7781,3796983653,2165154457,0,1222084236,4.1
2024-11-20 18:02:49.019741,7246843904,9882791936,7246843904,51888128,7464304640,0.7,414827020288,63883571200,86.7,2154003,1853089,105027418624,52315797504,18903,7781,3797052328,2165192802,0,1223149851,4.9
2024-11-20 18:02:50.030166,7254040576,9875595264,7254040576,51888128,7464304640,0.7,414827020288,63883571200,86.7,2154050,1853242,105029499392,52320196608,18903,7781,3797132792,2165239373,0,1224093330,1.8
2024-11-20 18:02:51.036847,7291486208,9838149632,7291486208,51888128,7464304640,0.7,414827020288,63883571200,86.7,2154070,1853309,105031137792,52324316672,18903,7781,3797205523,2165280059,0,1225109868,2.9
2024-11-20 18:02:52.044284,7297695744,9831940096,7297695744,51888128,7464304640,0.7,414827020288,63883571200,86.7,2154070,1853310,105031137792,52324320768,18903,7781,3797339788,2165353945,0,1226105983,3.8
2024-11-20 18:02:53.051564,7307608064,9822027776,7307608064,51888128,7464304640,0.7,414827020288,63883571200,86.7,2154083,1853340,105033103872,52328334848,18903,7781,3797398037,2165388436,0,1226698525,1.9
2024-11-20 18:02:54.058477,7307161600,9822474240,7307161600,51888128,7464304640,0.7,414827020288,63883571200,86.7,2154096,1853376,105034529280,52331226624,18903,7781,3797466249,2165427429,0,1227361396,3.1
2024-11-20 18:02:55.063854,7328964608,9800671232,7328964608,51888128,7464304640,0.7,414827020288,63883571200,86.7,2154120,1853446,105036216832,52334724608,18903,7781,3797564317,2165458786,0,1228044124,3.6
2024-11-20 18:02:56.077623,7328899072,9800736768,7328899072,51888128,7464304640,0.7,414826954752,63883636736,86.7,2154120,1853453,105036216832,52334769664,18903,7781,3797644639,2165501719,0,1228746797,2.5
2024-11-20 18:02:57.084703,7311675392,9817960448,7311675392,51888128,7464304640,0.7,414827020288,63883571200,86.7,2154139,1853543,105037838848,52338439680,18903,7781,3797702737,2165535668,0,1229496876,3.8
2024-11-20 18:02:58.091672,7278514176,9851121664,7278514176,51888128,7464304640,0.7,414827679744,63882911744,86.7,2154175,1853616,105039244800,52341634560,18903,7781,3797783309,2165575867,0,1230605842,4.1
2024-11-20 18:02:59.109062,7284035584,9845600256,7284035584,51888128,7464304640,0.7,414827683840,63882907648,86.7,2154200,1853694,105040784896,52344980992,18903,7781,3797888985,2165628248,0,1232032894,5.7
2024-11-20 18:03:00.116501,7279202304,9850433536,7279202304,51888128,7464304640,0.7,414827683840,63882907648,86.7,2154219,1854667,105041096192,52350432768,18903,7781,3797976977,2165678358,0,1233108894,3.4
2024-11-20 18:03:01.124144,7291809792,9837826048,7291809792,51888128,7464304640,0.7,414827683840,63882907648,86.7,2154365,1855234,105051352576,52377114112,18903,7781,3798038495,2165715193,0,1233821522,2.3
2024-11-20 18:03:02.131505,7306948608,9822687232,7306948608,51888128,7464304640,0.7,414827683840,63882907648,86.7,2154368,1855273,105051401728,52379165184,18903,7781,3798068111,2165733771,0,1234754761,1.8
2024-11-20 18:03:03.138790,7304474624,9825161216,7304474624,51888128,7464304640,0.7,414827683840,63882907648,86.7,2154370,1855297,105051414016,52379486720,18903,7781,3798138481,2165772146,0,1235602364,4.3
2024-11-20 18:03:04.145976,7317647360,9811988480,7317647360,51888128,7464304640,0.7,414827683840,63882907648,86.7,2154371,1855301,105051545088,52379781632,18903,7781,3798189222,2165802989,0,1235842674,2.7
2024-11-20 18:03:05.152906,7318433792,9811202048,7318433792,51888128,7464304640,0.7,414827683840,63882907648,86.7,2154372,1855312,105051561472,52380030464,18903,7781,3798237670,2165831610,0,1236201274,4.1
2024-11-20 18:03:06.159868,7329755136,9799880704,7329755136,51888128,7464304640,0.7,414827683840,63882907648,86.7,2154372,1855313,105051561472,52380033536,18903,7781,3798270345,2165851903,0,1236603111,1.4
