ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:35:17.942160,8771485696,8358150144,8771485696,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159640,1878564,105181409280,52636631552,18907,7837,3871880524,2207731495,0,1867806243,1.4
2024-11-20 18:35:18.949461,8762728448,8366907392,8762728448,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159640,1878567,105181409280,52636659712,18907,7837,3871905441,2207747156,0,1867878154,2.0
2024-11-20 18:35:19.955156,8770076672,8359559168,8770076672,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159640,1878568,105181409280,52636663808,18907,7837,3871934759,2207765684,0,1867960435,3.6
2024-11-20 18:35:20.960883,8762941440,8366694400,8762941440,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159640,1878572,105181409280,52636675584,18907,7837,3871957659,2207780289,0,1868032247,0.9
2024-11-20 18:35:21.968322,8764469248,8365166592,8764469248,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159640,1878591,105181409280,52636805632,18907,7837,3871977779,2207793431,0,1868086536,2.6
2024-11-20 18:35:22.973730,8755462144,8374173696,8755462144,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159641,1878599,105181425664,52636972544,18907,7837,3872000640,2207808159,0,1868154774,1.4
2024-11-20 18:35:23.980524,8764153856,8365481984,8764153856,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159641,1878599,105181425664,52636972544,18907,7837,3872021122,2207821617,0,1868211744,1.4
2024-11-20 18:35:24.986711,8766644224,8362991616,8766644224,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159641,1878632,105181425664,52637168128,18907,7837,3872045013,2207837435,0,1868282244,2.2
2024-11-20 18:35:25.992750,8763895808,8365740032,8763895808,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159641,1878636,105181425664,52637243392,18907,7838,3872067741,2207852205,0,1868371051,1.4
2024-11-20 18:35:26.998965,8764739584,8364896256,8764739584,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159641,1878636,105181425664,52637243392,18907,7838,3872088172,2207865590,0,1868426011,2.7
2024-11-20 18:35:28.005161,8765001728,8364634112,8765001728,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159641,1878639,105181425664,52637254656,18907,7838,3872111100,2207880142,0,1868494468,1.5
2024-11-20 18:35:29.010592,8765083648,8364552192,8765083648,75821056,7440371712,1.0,414833758208,63876833280,86.7,2159641,1878640,105181425664,52637258240,18907,7838,3872133324,2207894502,0,1868552541,2.6
