ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:23:58.387049,8447569920,8682065920,8447569920,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159459,1871236,105172914688,52539305984,18906,7808,3850316702,2194499045,0,1808326735,0.8
2024-11-20 18:23:59.393169,8449306624,8680329216,8449306624,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159459,1871239,105172914688,52539332096,18906,7808,3850338520,2194513220,0,1808387273,0.6
2024-11-20 18:24:00.403922,8446816256,8682819584,8446816256,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159459,1871242,105172914688,52539341824,18906,7808,3850372585,2194534084,0,1808513182,2.6
2024-11-20 18:24:01.409567,8447631360,8682004480,8447631360,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159459,1871243,105172914688,52539342848,18906,7808,3850391412,2194546748,0,1808565146,1.0
2024-11-20 18:24:02.415493,8460087296,8669548544,8460087296,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159459,1871243,105172914688,52539342848,18906,7808,3850413881,2194561528,0,1808636413,1.5
2024-11-20 18:24:03.421501,8456953856,8672681984,8456953856,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159460,1871253,105172931072,52539601920,18906,7808,3850432454,2194574024,0,1808704629,1.2
2024-11-20 18:24:04.427354,8458473472,8671162368,8458473472,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159460,1871254,105172931072,52539602944,18906,7808,3850456203,2194589394,0,1808774325,0.6
2024-11-20 18:24:05.432934,8458842112,8670793728,8458842112,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159460,1871299,105172931072,52539923968,18906,7808,3850481780,2194606004,0,1808855536,2.1
2024-11-20 18:24:06.438830,8458141696,8671494144,8458141696,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159460,1871299,105172931072,52539923968,18906,7808,3850505859,2194621491,0,1808925182,2.5
2024-11-20 18:24:07.445094,8458182656,8671453184,8458182656,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159460,1871301,105172931072,52539928064,18906,7808,3850526572,2194635355,0,1808981488,2.0
2024-11-20 18:24:08.451419,8458117120,8671518720,8458117120,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159460,1871305,105172931072,52540011520,18906,7808,3850550025,2194650303,0,1809049184,2.3
2024-11-20 18:24:09.457660,8459956224,8669679616,8459956224,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159460,1871337,105172931072,52540153856,18906,7808,3850571340,2194664538,0,1809107459,2.9
2024-11-20 18:24:10.465543,8459558912,8670076928,8459558912,67903488,7448289280,0.9,414833102848,63877488640,86.7,2159460,1871344,105172931072,52540186624,18906,7808,3850594482,2194679892,0,1809180156,1.9
2024-11-20 18:24:11.471241,8459542528,8670093312,8459542528,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159460,1871346,105172931072,52540192256,18906,7808,3850615571,2194693817,0,1809233894,2.9
2024-11-20 18:24:12.477263,8460206080,8669429760,8460206080,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159461,1871351,105172947456,52540239872,18906,7808,3850640827,2194710136,0,1809309686,2.4
2024-11-20 18:24:13.484166,8459751424,8669884416,8459751424,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159461,1871355,105172947456,52540311552,18906,7808,3850661367,2194723823,0,1809366023,2.7
2024-11-20 18:24:14.490621,8459689984,8669945856,8459689984,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159462,1871359,105172963840,52540352512,18906,7808,3850684560,2194738974,0,1809451588,2.6
2024-11-20 18:24:15.497025,8459366400,8670269440,8459366400,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871377,105172980224,52540481536,18906,7808,3850705776,2194752960,0,1809511934,2.2
2024-11-20 18:24:16.502525,8458031104,8671604736,8458031104,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871378,105172980224,52540483584,18906,7808,3850729426,2194768351,0,1809581185,1.7
2024-11-20 18:24:17.508385,8448847872,8680787968,8448847872,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871378,105172980224,52540483584,18906,7808,3850750518,2194782289,0,1809640689,2.2
2024-11-20 18:24:18.514253,8443535360,8686100480,8443535360,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871382,105172980224,52540502016,18906,7808,3850775613,2194798536,0,1809712033,2.5
2024-11-20 18:24:19.519925,8444375040,8685260800,8444375040,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871383,105172980224,52540504064,18906,7808,3850799524,2194813758,0,1809773462,2.9
2024-11-20 18:24:20.527972,8443830272,8685805568,8443830272,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871386,105172980224,52540514304,18906,7808,3850823755,2194829379,0,1809848482,1.8
2024-11-20 18:24:21.533761,8455700480,8673935360,8455700480,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871386,105172980224,52540514304,18906,7808,3850845161,2194843467,0,1809905006,1.7
2024-11-20 18:24:22.539862,8455430144,8674205696,8455430144,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871387,105172980224,52540516352,18906,7808,3850869758,2194859536,0,1809978472,1.9
2024-11-20 18:24:23.545602,8457011200,8672624640,8457011200,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159463,1871391,105172980224,52540596736,18906,7808,3850890895,2194873349,0,1810034053,3.6
2024-11-20 18:24:24.551288,8455344128,8674291712,8455344128,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159464,1871395,105172996608,52540636160,18906,7808,3850915846,2194889260,0,1810103143,2.3
2024-11-20 18:24:25.557538,8459997184,8669638656,8459997184,67903488,7448289280,0.9,414833168384,63877423104,86.7,2159464,1871413,105172996608,52540767232,18906,7808,3850943231,2194906562,0,1810194147,2.1
2024-11-20 18:24:26.563170,8456355840,8673280000,8456355840,67903488,7448289280,0.9,414833172480,63877419008,86.7,2159464,1871434,105172996608,52540853760,18906,7808,3850968856,2194922872,0,1810264081,2.2
2024-11-20 18:24:27.570198,8456036352,8673599488,8456036352,67903488,7448289280,0.9,414833172480,63877419008,86.7,2159465,1871438,105173012992,52540894720,18907,7808,3850995403,2194939660,0,1810337073,2.3
2024-11-20 18:24:28.575751,8447672320,8681963520,8447672320,67903488,7448289280,0.9,414833172480,63877419008,86.7,2159465,1871442,105173012992,52540971008,18907,7808,3851020601,2194955654,0,1810401903,2.6
