ts,s_mem_available,s_mem_used,s_mem_free,s_swap_used,s_swap_free,s_swap_percent,s_disk_usage_used,s_disk_usage_free,s_disk_usage_percent,s_io_counters_read,s_io_counters_write,s_io_counters_read_bytes,s_io_counters_write_bytes,s_io_counters_read_time,s_io_counters_write_time,s_syscalls_ctx_switches,s_syscalls_interrupts,s_syscalls_soft_interrupts,s_syscalls_syscalls,s_cpu_percent
2024-11-20 18:26:59.544457,8681865216,8447770624,8681865216,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159513,1873420,105174332416,52556492288,18907,7812,3855728842,2197870048,0,1823987625,2.7
2024-11-20 18:27:00.550278,8681439232,8448196608,8681439232,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159513,1873423,105174332416,52556536832,18907,7812,3855755753,2197886669,0,1824063128,3.1
2024-11-20 18:27:01.555707,8674627584,8455008256,8674627584,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159514,1873428,105174348800,52556580864,18907,7812,3855817658,2197923150,0,1824286128,2.8
2024-11-20 18:27:02.562345,8673931264,8455704576,8673931264,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159514,1873429,105174348800,52556583936,18907,7812,3855847989,2197942007,0,1824365164,2.1
2024-11-20 18:27:03.568338,8660496384,8469139456,8660496384,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159514,1873471,105174348800,52557022208,18907,7812,3855891900,2197967387,0,1824488638,3.4
2024-11-20 18:27:04.577464,8667025408,8462610432,8667025408,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159515,1873476,105174381568,52557043712,18907,7812,3855938907,2197995607,0,1824661514,3.9
2024-11-20 18:27:05.584112,8660807680,8468828160,8660807680,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159516,1873495,105174397952,52557163520,18907,7812,3855973297,2198016389,0,1824794815,2.7
2024-11-20 18:27:06.590193,8660754432,8468881408,8660754432,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159516,1873497,105174397952,52557172224,18907,7812,3856006392,2198035837,0,1824884433,2.7
2024-11-20 18:27:07.595921,8659410944,8470224896,8659410944,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159516,1873498,105174397952,52557176320,18907,7812,3856040305,2198056529,0,1825010718,4.0
2024-11-20 18:27:08.602161,8660488192,8469147648,8660488192,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159516,1873500,105174397952,52557184000,18907,7812,3856064558,2198071701,0,1825074341,2.3
2024-11-20 18:27:09.608160,8658182144,8471453696,8658182144,67903488,7448289280,0.9,414833491968,63877099520,86.7,2159516,1873556,105174397952,52557447168,18907,7813,3856099275,2198092030,0,1825175013,2.0
2024-11-20 18:27:10.613707,8658788352,8470847488,8658788352,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159516,1873591,105174397952,52557713408,18907,7813,3856129018,2198109932,0,1825274514,2.3
2024-11-20 18:27:11.619819,8658493440,8471142400,8658493440,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159516,1873612,105174397952,52557843968,18907,7813,3856153927,2198125448,0,1825342730,0.9
2024-11-20 18:27:12.628672,8662753280,8466882560,8662753280,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159516,1873630,105174397952,52557925376,18907,7813,3856181023,2198142187,0,1825417895,2.4
2024-11-20 18:27:13.636071,8668405760,8461230080,8668405760,67903488,7448289280,0.9,414833487872,63877103616,86.7,2159516,1873652,105174397952,52558130176,18907,7813,3856207426,2198158636,0,1825490950,2.2
2024-11-20 18:27:14.641892,8670195712,8459440128,8670195712,67903488,7448289280,0.9,414833422336,63877169152,86.7,2159516,1873659,105174397952,52558162944,18907,7813,3856236318,2198176197,0,1825573277,1.4
2024-11-20 18:27:15.648131,8670420992,8459214848,8670420992,67903488,7448289280,0.9,414833422336,63877169152,86.7,2159516,1873693,105174397952,52558355456,18907,7813,3856263482,2198192738,0,1825650069,1.7
2024-11-20 18:27:16.653566,8670146560,8459489280,8670146560,67903488,7448289280,0.9,414833422336,63877169152,86.7,2159517,1873719,105174414336,52558834688,18907,7813,3856289651,2198209141,0,1825726145,1.8
2024-11-20 18:27:17.659438,8671223808,8458412032,8671223808,67903488,7448289280,0.9,414833422336,63877169152,86.7,2159518,1873754,105174545408,52559377408,18907,7813,3856324256,2198230256,0,1825850217,3.1
2024-11-20 18:27:18.666250,8634163200,8495472640,8634163200,67903488,7448289280,0.9,414833422336,63877169152,86.7,2159518,1873756,105174545408,52559385600,18907,7813,3856349460,2198246224,0,1825937191,1.9
2024-11-20 18:27:19.673155,8636301312,8493334528,8636301312,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873763,105174545408,52559434752,18907,7813,3856400274,2198275862,0,1826068154,2.7
2024-11-20 18:27:20.680111,8646893568,8482742272,8646893568,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873779,105174545408,52559516672,18907,7813,3856455387,2198307580,0,1826206694,4.1
2024-11-20 18:27:21.687353,8639049728,8490586112,8639049728,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873779,105174545408,52559516672,18907,7813,3856482657,2198324839,0,1826295700,2.3
2024-11-20 18:27:22.693345,8666595328,8463040512,8666595328,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873780,105174545408,52559520768,18907,7813,3856522569,2198349071,0,1826397694,2.9
2024-11-20 18:27:23.699796,8668651520,8460984320,8668651520,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873804,105174545408,52559754752,18907,7814,3856547859,2198365366,0,1826462586,2.5
2024-11-20 18:27:24.705667,8668327936,8461307904,8668327936,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873805,105174545408,52559755264,18907,7814,3856572700,2198380892,0,1826531001,1.4
2024-11-20 18:27:25.711373,8668585984,8461049856,8668585984,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873855,105174545408,52559966208,18907,7814,3856596047,2198395909,0,1826595548,1.3
2024-11-20 18:27:26.717117,8672288768,8457347072,8672288768,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873870,105174545408,52560044032,18907,7814,3856621306,2198411779,0,1826669616,1.3
2024-11-20 18:27:27.722878,8672989184,8456646656,8672989184,67903488,7448289280,0.9,414833946624,63876644864,86.7,2159518,1873883,105174545408,52560105984,18907,7814,3856645724,2198427123,0,1826732642,2.2
